HMM Profile	Profile Length	Gene ID	Gene Length	E Value	Profile Start	Profile End	Gene Start	Gene End	Coverage
GT11.hmm	276	NXY23_RS10050	301	5.8e-63	2	274	2	297	0.9855072463768116
GT4.hmm	160	NXY23_RS19420	376	1.6e-17	14	156	198	340	0.8875
GT2.hmm	170	NXY23_RS19430	326	8.4e-33	1	137	7	139	0.8
GT2.hmm	170	NXY23_RS19435	268	1.3e-21	1	101	7	104	0.5882352941176471
GH28.hmm	325	NXY45_RS00815	463	1.5e-41	70	309	196	443	0.7353846153846154
CBM93.hmm	150	NXY45_RS06640	545	1.2e-61	2	150	23	172	0.9866666666666667
GH33.hmm	342	NXY45_RS06640	545	3.8e-90	11	330	193	530	0.9327485380116959
GH20.hmm	337	NXY45_RS06645	673	3.3e-61	9	335	142	413	0.9673590504451038
CE20.hmm	249	NXY45_RS06655	691	2e-83	3	248	299	579	0.9839357429718876
GH16_3.hmm	230	NXY45_RS06705	278	8.6e-60	2	230	51	274	0.991304347826087
GH20.hmm	337	NXY45_RS06710	787	7.7e-110	9	336	163	510	0.9703264094955489
GH35.hmm	307	NXY45_RS06720	625	1.2e-110	2	306	32	353	0.990228013029316
GH73.hmm	128	NXY45_RS11850	527	2.8e-31	2	128	14	146	0.984375
GT4.hmm	160	NXY45_RS14150	389	3.4e-23	7	157	212	360	0.9375
GT4.hmm	160	NXY45_RS14170	358	6e-31	10	159	179	330	0.93125
GT4.hmm	160	NXY45_RS14175	365	3.9e-19	9	156	182	332	0.91875
GT4.hmm	160	NXY45_RS17855	370	4.4e-25	7	159	189	343	0.95
GT2.hmm	170	NXY45_RS17875	349	5.4e-37	1	133	5	137	0.7764705882352941
GT4.hmm	160	NXY45_RS17890	414	1.5e-23	16	156	227	381	0.875
GT2.hmm	170	NXY45_RS18970	332	1e-31	1	132	10	144	0.7705882352941177
GT25.hmm	181	NXY45_RS18975	244	2.3e-32	3	178	2	175	0.9668508287292817
GH20.hmm	337	PG790_RS05475	771	2.3e-112	14	336	163	503	0.9554896142433235
GH154.hmm	348	PG790_RS05565	412	3.7e-106	1	347	31	388	0.9942528735632183
PL8_3.hmm	249	PG790_RS05570	720	3.1e-107	1	248	346	597	0.9919678714859438
GH105.hmm	332	PG790_RS05575	363	2.2e-84	9	332	36	354	0.9728915662650602
GH29.hmm	346	PG790_RS05580	480	2.4e-89	38	345	46	379	0.8872832369942196
GH95.hmm	722	PG790_RS05585	793	4.1e-197	92	717	95	756	0.8656509695290858
GH16_3.hmm	230	PG790_RS05620	301	3.4e-29	2	230	61	295	0.991304347826087
GH88.hmm	329	PG790_RS05625	409	4.6e-128	2	329	62	404	0.993920972644377
GH2.hmm	752	PG790_RS05630	1134	1.8e-199	16	751	69	972	0.9773936170212766
GT4.hmm	160	PG790_RS11440	371	2.5e-20	10	157	206	340	0.91875
GT4.hmm	160	PG790_RS14570	376	9.8e-28	7	157	189	341	0.9375
GT4.hmm	160	PG790_RS14575	363	8.6e-31	7	156	186	329	0.93125
GT2.hmm	170	PG790_RS14580	290	1.1e-24	1	113	3	114	0.6588235294117647
GT4.hmm	160	PG790_RS14590	391	1.2e-17	8	157	218	364	0.93125
GH27.hmm	229	PGU41_RS08430	460	1.2e-58	9	228	196	432	0.9563318777292577
GH43_19.hmm	233	PGU41_RS08440	644	4.3e-75	2	233	93	332	0.9914163090128756
GH43_29.hmm	278	PGU41_RS08440	644	9.9e-101	1	278	360	634	0.9964028776978417
GH31_4.hmm	435	PGU41_RS08445	823	1.5e-172	1	435	220	711	0.9977011494252873
GH127.hmm	524	PGU41_RS08465	784	1.4e-205	1	524	20	551	0.9980916030534351
GH115.hmm	697	PGU41_RS08470	961	2.5e-226	2	586	20	655	0.8378766140602583
GT4.hmm	160	PGW79_RS13345	422	1.9e-20	10	156	228	388	0.9125
GT4.hmm	160	PGW79_RS13355	422	6.8e-21	6	159	170	340	0.95625
GT4.hmm	160	PGW79_RS13360	349	1.1e-21	5	153	166	316	0.925
GH159.hmm	219	PGW79_RS15635	364	2.4e-45	1	216	30	265	0.9817351598173516
GH128.hmm	224	PGW79_RS15680	465	1.1e-57	9	224	78	295	0.9598214285714286
GH16_3.hmm	230	PGW79_RS15685	626	1.5e-60	1	230	20	269	0.9956521739130435
GH43_24.hmm	246	PGW79_RS15685	626	1.2e-101	2	246	301	593	0.991869918699187
GH136.hmm	491	PGW79_RS15690	553	1.1e-88	3	491	25	545	0.9938900203665988
GH2.hmm	752	PGW79_RS15700	814	1.2e-121	28	475	19	616	0.5944148936170213
GH2.hmm	752	PGW79_RS15715	525	3.7e-121	258	668	1	488	0.5452127659574468
GH2.hmm	752	PGW79_RS15810	1347	2.3e-199	23	751	70	1006	0.9680851063829787
CBM32.hmm	124	PGW79_RS15810	1347	2.2e-25	10	123	1216	1342	0.9112903225806451
GH109.hmm	399	PGW79_RS15875	513	1.3e-162	2	398	61	472	0.9924812030075187
GH2.hmm	752	PGW79_RS22370	605	1.2e-104	23	394	50	483	0.4933510638297872
GH28.hmm	325	PGW79_RS22610	462	2.8e-81	6	317	70	436	0.9569230769230769
GH67.hmm	669	PGW79_RS22645	686	5.1e-229	2	658	35	682	0.9805680119581465
GH76.hmm	358	PGW79_RS22650	395	5.7e-53	30	332	60	375	0.8435754189944135
GH115.hmm	697	PGW79_RS22680	692	1e-48	12	538	37	637	0.7546628407460545
GH115.hmm	697	PO033_RS01000	783	4.2e-219	7	697	24	777	0.9899569583931134
GH2.hmm	752	PO033_RS01005	791	1.8e-116	25	526	3	635	0.6662234042553191
GH130_1.hmm	313	PO033_RS01380	396	8.4e-175	1	313	51	362	0.9968051118210862
GH30_6.hmm	450	PO033_RS01385	517	1.5e-122	3	450	58	508	0.9933333333333333
GT2.hmm	170	PO033_RS01855	620	3.9e-30	1	130	6	132	0.7588235294117647
GT4.hmm	160	PO033_RS01945	642	2.5e-24	5	157	461	609	0.95
GT2.hmm	170	PO033_RS07555	347	1.8e-23	1	137	10	146	0.8
CE4.hmm	130	PO033_RS07585	203	1.9e-24	5	110	20	121	0.8076923076923077
GT4.hmm	160	PO033_RS07590	377	2.1e-25	5	153	177	326	0.925
CBM32.hmm	124	PO033_RS08995	370	1.3e-18	13	123	243	362	0.8870967741935484
GT2.hmm	170	PO033_RS11455	597	4e-25	1	129	5	130	0.7529411764705882
GH18.hmm	296	PO033_RS13340	309	4.1e-16	29	180	69	247	0.5101351351351351
GH43_34.hmm	280	PO033_RS16140	463	7.4e-75	1	277	34	310	0.9857142857142858
GT2.hmm	170	PO033_RS16580	330	9.7e-31	1	141	9	151	0.8235294117647058
GT4.hmm	160	PO033_RS16590	378	9.2e-17	8	152	200	340	0.9
GT2.hmm	170	PO033_RS21495	336	3.2e-24	1	115	15	133	0.6705882352941176
GT2.hmm	170	PO033_RS21525	325	3.5e-31	1	128	5	134	0.7470588235294118
GT4.hmm	160	PO033_RS21530	358	1.1e-31	4	151	182	327	0.91875
GT2.hmm	170	PO033_RS21540	290	9e-30	1	133	3	135	0.7764705882352941
GT4.hmm	160	PO033_RS21570	403	2.1e-22	5	154	222	374	0.93125
GT2.hmm	170	PO033_RS22220	327	1.8e-28	1	116	8	121	0.6764705882352942
GT2.hmm	170	PO033_RS22225	327	4.9e-34	1	132	8	137	0.7705882352941177
GT2.hmm	170	PO033_RS22230	325	8.6e-34	1	147	10	153	0.8588235294117647
GT4.hmm	160	PO033_RS22235	374	2.2e-23	5	158	198	348	0.95625
GT2.hmm	170	PO035_RS07385	315	3.1e-34	1	153	9	163	0.8941176470588236
PL42.hmm	296	PO035_RS10935	434	1.6e-127	1	296	34	326	0.9966216216216216
GT4.hmm	160	PO035_RS16950	392	2.9e-17	4	151	214	357	0.91875
GT2.hmm	170	PO035_RS22510	332	2.2e-21	1	169	4	175	0.9882352941176471
GT4.hmm	160	PO035_RS22530	395	1.2e-17	11	134	222	344	0.76875
GT2.hmm	170	PO035_RS22535	320	2.1e-29	1	131	5	135	0.7647058823529411
GT2.hmm	170	PO035_RS22540	315	8.1e-31	1	131	5	138	0.7647058823529411
GH73.hmm	128	PO035_RS25315	519	1e-32	2	128	12	144	0.984375
GH33.hmm	342	PO055_RS01190	395	2.6e-30	15	325	48	343	0.9064327485380117
PL1_2.hmm	183	PO055_RS01195	491	4.2e-75	1	183	93	285	0.994535519125683
PL1_2.hmm	183	PO055_RS01205	474	4.3e-77	1	183	82	271	0.994535519125683
GH105.hmm	332	PO055_RS01215	392	3.7e-108	9	331	50	390	0.9698795180722891
GH28.hmm	325	PO055_RS01220	452	1.1e-81	7	317	57	439	0.9538461538461539
GH43_34.hmm	280	PO058_RS03780	1014	3.5e-80	1	279	33	308	0.9928571428571429
CBM32.hmm	124	PO058_RS03780	1014	3.8e-20	9	120	341	454	0.8951612903225806
GH117.hmm	211	PO059_RS04805	409	1.3e-17	45	209	221	381	0.7772511848341233
GH2.hmm	752	PO059_RS14770	610	2.5e-108	24	411	51	493	0.5146276595744681
GH78.hmm	504	PO059_RS14775	553	5.4e-93	8	499	56	549	0.9742063492063492
GH3.hmm	216	PO059_RS14780	831	1.4e-64	3	216	54	262	0.9861111111111112
GH106.hmm	824	PO059_RS14785	1072	4.8e-221	94	822	335	1065	0.883495145631068
CE20.hmm	249	PO059_RS14790	495	6.5e-96	3	247	103	363	0.9799196787148594
CBM67.hmm	176	PO059_RS14795	910	1.6e-42	11	172	150	331	0.9147727272727273
GH78.hmm	504	PO059_RS14795	910	1.3e-150	1	504	353	871	0.998015873015873
GH3.hmm	216	PO059_RS14800	771	1.3e-66	3	215	100	321	0.9814814814814815
GH2.hmm	752	PO059_RS14840	793	1.4e-111	31	589	37	677	0.7420212765957447
GH127.hmm	524	PO059_RS14845	618	2.4e-207	1	524	39	549	0.9980916030534351
GH97.hmm	631	PO060_RS03270	649	9.1e-180	10	630	28	644	0.9825673534072901
GT4.hmm	160	PO060_RS04405	425	4.5e-20	9	155	228	387	0.9125
GT2.hmm	170	PO060_RS04425	332	8.3e-28	1	133	5	138	0.7764705882352941
GT2.hmm	170	PO060_RS13070	317	2.8e-24	1	127	5	132	0.7411764705882353
CE20.hmm	249	PO060_RS24240	475	4.8e-86	3	249	103	362	0.9879518072289156
GH31_4.hmm	435	PO060_RS24970	961	1.1e-184	1	435	382	849	0.9977011494252873
GT2.hmm	170	PO065_RS03235	331	1.2e-31	1	117	8	122	0.6823529411764706
GH93.hmm	307	PO065_RS07775	611	2.4e-19	4	269	102	372	0.8631921824104235
GH2.hmm	752	PO065_RS08080	816	3.1e-120	25	581	19	720	0.7393617021276596
GH3.hmm	216	PO065_RS08085	852	1.2e-65	3	215	62	304	0.9814814814814815
GH92.hmm	491	PO065_RS08095	758	5.6e-161	13	490	224	736	0.9714867617107943
GH43_24.hmm	246	PO065_RS14625	336	4.3e-98	2	246	46	302	0.991869918699187
CE12.hmm	210	PO065_RS18595	310	8.8e-69	1	209	25	231	0.9904761904761905
GT4.hmm	160	PO065_RS21125	371	2.1e-25	11	152	191	334	0.88125
GH109.hmm	399	PO068_RS11440	468	1.5e-164	2	398	53	457	0.9924812030075187
GT4.hmm	160	PO068_RS13995	418	4.3e-24	8	157	224	385	0.93125
GT4.hmm	160	PO068_RS14045	388	1e-23	7	153	209	356	0.9125
GT2.hmm	170	PO068_RS14055	331	8.1e-29	1	118	4	121	0.6882352941176471
GH20.hmm	337	PO069_RS21410	607	2.7e-115	9	335	140	488	0.9673590504451038
GT4.hmm	160	PO071_RS14185	376	9.7e-16	5	156	185	346	0.94375
GT4.hmm	160	PO073_RS02170	361	7.2e-29	10	155	182	326	0.90625
GT2.hmm	170	PO073_RS03165	302	4.2e-27	1	126	10	135	0.7352941176470589
GT4.hmm	160	PO073_RS03170	362	2.7e-30	10	153	187	328	0.89375
GH73.hmm	128	PO073_RS11340	503	1.4e-32	2	128	13	145	0.984375
GH73.hmm	128	PO073_RS21950	532	4.2e-28	2	128	12	144	0.984375
GT4.hmm	160	PO073_RS25010	390	8.6e-20	4	120	210	328	0.725
GT11.hmm	276	PO073_RS25015	278	5.3e-42	3	276	3	272	0.9891304347826086
GH15.hmm	361	PO073_RS25120	591	9.4e-74	3	360	220	582	0.9889196675900277
GT20.hmm	475	PO073_RS25125	722	8.5e-173	14	473	2	458	0.9663157894736842
GH9.hmm	418	PO077_RS22910	577	1.2e-97	5	417	113	567	0.9856459330143541
GH30.hmm	417	PO077_RS22915	625	3.5e-16	107	415	279	621	0.7386091127098321
GH9.hmm	418	PO077_RS22925	845	5.9e-26	12	357	406	778	0.8253588516746412
CE4.hmm	130	PO077_RS22950	219	3.1e-24	5	112	22	140	0.823076923076923
GH106.hmm	824	PO078_RS00515	1046	4.7e-239	94	822	327	1033	0.883495145631068
GH127.hmm	524	PO078_RS00525	649	1.5e-35	294	523	297	529	0.43702290076335876
GH127.hmm	524	PO078_RS00560	679	2.4e-30	301	523	316	550	0.42366412213740456
GH43_19.hmm	233	PO078_RS04480	329	2e-76	1	233	76	317	0.9957081545064378
GH30_2.hmm	417	PO078_RS16420	465	4e-169	6	416	55	462	0.9832134292565947
GT4.hmm	160	PO078_RS16645	353	1.5e-27	6	159	176	325	0.95625
GT4.hmm	160	PO078_RS21640	355	2.5e-26	8	143	184	318	0.84375
GT4.hmm	160	PO078_RS21645	357	3.2e-19	5	157	180	324	0.95
GT4.hmm	160	PO078_RS22105	359	2.5e-31	6	157	176	329	0.94375
GT2.hmm	170	PO078_RS22110	334	1.5e-27	1	130	5	135	0.7588235294117647
GH2.hmm	752	PO107_RS18330	826	1.7e-108	48	708	14	795	0.8776595744680851
GT4.hmm	160	PO108_RS13155	318	1.3e-27	20	159	147	290	0.86875
PL12_2.hmm	131	PO108_RS13230	717	1.2e-52	1	131	423	557	0.9923664122137404
GT8.hmm	257	PO108_RS22750	343	1.1e-44	25	255	34	285	0.8949416342412452
GH26.hmm	303	PO113_RS26110	195	5.3e-34	146	298	5	184	0.5016501650165016
GT2.hmm	170	PO113_RS26215	97	2.4e-20	4	90	11	97	0.5058823529411764
GH154.hmm	348	PO113_RS26225	386	2e-102	1	346	2	363	0.9913793103448276
GH115.hmm	697	PO114_RS02190	781	2e-237	8	697	24	775	0.9885222381635581
GH2.hmm	752	PO114_RS02195	783	6.9e-122	25	472	12	549	0.5944148936170213
GH30_2.hmm	417	PO114_RS02200	509	1.7e-153	3	415	59	502	0.988009592326139
GH28.hmm	325	PO114_RS02205	940	1.6e-58	6	309	43	383	0.9323076923076923
GH43_9.hmm	272	PO114_RS02205	940	7.4e-123	1	272	465	737	0.9963235294117647
GH28.hmm	325	PO114_RS02230	472	2.6e-70	6	309	76	438	0.9323076923076923
GH2.hmm	752	PO114_RS02235	779	4.7e-120	26	465	23	538	0.5837765957446809
PL27.hmm	610	PO114_RS02265	705	4.3e-260	2	610	72	698	0.9967213114754099
GT2.hmm	170	PO114_RS14645	330	1.3e-27	1	164	7	170	0.9588235294117647
GT4.hmm	160	PO114_RS14660	368	4.1e-21	7	157	189	335	0.9375
GT4.hmm	160	PO114_RS14665	352	4.2e-24	13	148	188	316	0.84375
PL12.hmm	138	PO114_RS14670	518	1.9e-20	2	137	308	437	0.9782608695652174
GH36.hmm	688	PO115_RS01630	730	8.1e-207	2	687	25	712	0.9956395348837209
GH95.hmm	722	PO115_RS02390	753	2.8e-81	110	713	112	690	0.8351800554016621
CBM67.hmm	176	PO115_RS02905	935	3.2e-38	12	171	175	342	0.9034090909090909
GH78.hmm	504	PO115_RS02905	935	9.1e-169	2	504	366	883	0.996031746031746
CE20.hmm	249	PO115_RS08245	484	1.9e-69	3	249	105	369	0.9879518072289156
PL11_1.hmm	583	PO115_RS08345	694	2e-180	18	574	72	689	0.9536878216123499
GH3.hmm	216	PO115_RS10840	826	5.7e-69	3	215	59	266	0.9814814814814815
GH105.hmm	332	PO115_RS12425	366	3.5e-73	10	330	52	362	0.963855421686747
GH43_3.hmm	299	PO115_RS12465	630	4.4e-100	1	299	318	611	0.9966555183946488
CBM67.hmm	176	PO115_RS12935	881	1.1e-38	3	165	144	317	0.9204545454545454
GH78.hmm	504	PO115_RS12935	881	6e-156	3	503	348	856	0.9920634920634921
GT2.hmm	170	PO115_RS14140	305	2e-18	1	120	8	124	0.7
GT2.hmm	230	PO115_RS14145	396	8e-30	3	229	42	262	0.9826086956521739
GT4.hmm	160	PO115_RS14150	373	4.4e-30	8	157	193	342	0.93125
GT2.hmm	170	PO115_RS14235	336	5.7e-34	1	133	6	141	0.7764705882352941
GT4.hmm	160	PO115_RS14240	382	1.7e-39	5	160	199	353	0.96875
GT2.hmm	170	PO115_RS14245	283	3.8e-20	2	134	42	167	0.7764705882352941
GT2.hmm	170	PO115_RS15300	275	2.7e-16	1	148	5	150	0.8647058823529412
GH32.hmm	293	PO115_RS19075	496	1e-31	15	280	51	317	0.9044368600682594
GH108.hmm	86	PO115_RS21690	173	1.1e-21	3	86	9	97	0.9651162790697675
GT4.hmm	160	PO115_RS23650	376	8.5e-22	10	156	214	362	0.9125
GT4.hmm	160	PO115_RS23670	363	7.2e-18	9	143	175	316	0.8375
GT4.hmm	160	PO115_RS23900	388	3e-18	8	150	205	344	0.8875
GT4.hmm	160	PO115_RS23905	735	2.6e-29	12	152	180	321	0.875
GT4.hmm	160	PO115_RS23910	371	1.9e-22	10	117	207	312	0.66875
GT4.hmm	160	PO115_RS23925	381	1.3e-20	7	115	214	320	0.675
GH88.hmm	329	PO116_RS01690	409	4.8e-124	3	329	71	395	0.9908814589665653
GH2.hmm	752	PO116_RS02495	1094	1.9e-227	29	750	52	977	0.9587765957446809
GT4.hmm	160	PO116_RS03625	367	3.6e-24	6	153	186	329	0.91875
GT51.hmm	177	PO116_RS03815	779	1.5e-56	1	177	56	244	0.9943502824858758
GH20.hmm	337	PO116_RS04515	697	1.6e-40	13	335	152	472	0.9554896142433235
CBM32.hmm	124	PO116_RS06575	378	3.5e-17	9	115	61	181	0.8548387096774194
GH136.hmm	491	PO116_RS06580	888	2.2e-42	2	302	306	614	0.6109979633401222
CBM67.hmm	176	PO116_RS06585	1215	6.1e-41	1	168	43	216	0.9488636363636364
GH78.hmm	504	PO116_RS06585	1215	1.2e-110	7	501	277	777	0.9801587301587301
GH136.hmm	491	PO116_RS06585	1215	1.5e-34	3	317	805	1126	0.639511201629328
GH3.hmm	216	PO116_RS06590	760	5.4e-69	4	215	97	315	0.9768518518518519
GH35.hmm	307	PO116_RS06595	560	1.3e-28	1	168	40	215	0.5439739413680782
CE1.hmm	227	PO116_RS06600	582	1.6e-19	7	221	55	280	0.9427312775330396
GH2.hmm	752	PO116_RS15235	689	7.6e-92	22	510	30	617	0.648936170212766
GH73.hmm	128	PO116_RS16740	517	5.4e-33	2	128	13	145	0.984375
GT4.hmm	160	PO116_RS20910	377	2.6e-33	8	158	190	343	0.9375
GT4.hmm	160	PO116_RS20925	400	4.6e-26	8	149	224	362	0.88125
GT4.hmm	160	PO116_RS20950	399	2e-19	12	157	218	367	0.90625
GT2.hmm	170	PO116_RS22815	253	8.8e-36	1	133	4	139	0.7764705882352941
GT2.hmm	170	PO116_RS22830	276	2.8e-22	1	133	4	148	0.7764705882352941
CE4.hmm	130	PO116_RS22860	237	1.5e-25	4	125	83	211	0.9307692307692308
GT2.hmm	170	PO116_RS22870	305	2.3e-27	1	169	9	171	0.9882352941176471
GT5.hmm	472	PO116_RS23045	280	6.7e-45	1	221	6	237	0.4661016949152542
GT2.hmm	170	PO116_RS23900	322	6.8e-31	1	127	7	131	0.7411764705882353
GT32.hmm	90	PO116_RS23905	241	7e-24	2	87	19	95	0.9444444444444444
GT51.hmm	177	PO116_RS24110	501	1.4e-48	12	159	31	178	0.8305084745762712
GT4.hmm	160	PO118_RS10190	386	4.1e-20	11	151	199	337	0.875
GT4.hmm	160	PO118_RS10210	428	4e-24	8	152	234	391	0.9
GT4.hmm	160	PO118_RS10215	392	1.6e-22	8	157	215	363	0.93125
GT4.hmm	160	PO118_RS10225	397	6.2e-28	9	153	208	349	0.9
GT4.hmm	160	PO118_RS10255	395	1.7e-20	8	159	216	367	0.94375
GH105.hmm	332	PO118_RS10265	374	1e-18	8	194	92	272	0.5602409638554217
GT14.hmm	250	PO123_RS12075	290	5.1e-48	2	245	8	255	0.972
CE14.hmm	124	PO123_RS24100	227	7.9e-16	1	124	6	118	0.9919354838709677
GH179.hmm	338	PO123_RS28060	326	5.8e-19	10	201	28	212	0.5650887573964497
GT56.hmm	357	PO123_RS28080	379	2e-24	157	323	180	344	0.4649859943977591
GT2.hmm	170	PO123_RS28280	337	5.9e-27	1	127	5	135	0.7411764705882353
GH73.hmm	128	PO127_RS13150	541	4e-28	4	128	17	142	0.96875
CE20.hmm	249	Q4471_RS24400	497	2.4e-40	121	248	262	388	0.5100401606425703
GT8.hmm	257	QV442_RS10935	321	8.9e-57	31	256	2	262	0.8754863813229572
GT4.hmm	160	QV442_RS10940	372	5.2e-21	5	156	179	339	0.94375
